,tconst,averageRating,numVotes,originalTitle,title,decade,action,adventure,animation,biography,comedy,crime,documentary,drama,family,fantasy,film-noir,history,horror,music,musical,mystery,news,romance,sci-fi,sport,thriller,war,western,Akira Kurosawa,Alfred Hitchcock,Billy Wilder,Blake Edwards,Brian De Palma,Christopher Nolan,Clint Eastwood,Danny Boyle,David Cronenberg,David Fincher,David Lynch,Ethan Coen,Francis Ford Coppola,George Cukor,Gus Van Sant,Guy Ritchie,Hayao Miyazaki,Howard Hawks,Ingmar Bergman,Joel Coen,Joel Schumacher,John Carpenter,John Ford,John Huston,John Landis,Lars von Trier,Lasse Hallström,Luc Besson,Martin Scorsese,Michael Haneke,Mike Nichols,Neil Jordan,Oliver Stone,Pedro Almodóvar,Peter Jackson,Quentin Tarantino,Richard Donner,Richard Linklater,Ridley Scott,Rob Reiner,Robert Rodriguez,Robert Zemeckis,Roman Polanski,Ron Howard,Sam Raimi,Sidney Lumet,Stanley Kubrick,Stephen Frears,Steven Soderbergh,Steven Spielberg,Tim Burton,Tony Scott,Walter Hill,William Wyler,Woody Allen,genres,nconst,category,primaryName,imdb_id,poster_url
2470,tt0183790,6.9,178713.0,A Knight's Tale,chevalier,2000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Action,Adventure,Romance",,,Not specified,,
2471,tt0183869,6.5,54106.0,Taxi 2,taxi 2,2000,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Action,Comedy,Crime",,,Not specified,,
2472,tt0184894,6.6,123394.0,Shanghai Noon,shanghai kid,2000,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Action,Adventure,Comedy",,,Not specified,,
2473,tt0185014,7.3,63040.0,Wonder Boys,wonder boys,2000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy,Drama",,,Not specified,tt0185014,https://www.themoviedb.org/t/p/original/vGOdSLaZmu42qqwDUMgrfctJ65M.jpg
2474,tt0185125,7.9,93129.0,Todo sobre mi madre,tout sur ma mère,1990,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drama,nm0000264,director,Pedro Almodóvar,tt0185125,https://www.themoviedb.org/t/p/original/hjQhzhkGYXPNM96k0mOgob6HMmn.jpg
2475,tt0185937,6.5,244554.0,The Blair Witch Project,le projet blair witch,1990,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Horror,Mystery",,,Not specified,,
2476,tt0186151,7.3,104950.0,Frequency,fréquence interdite,2000,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Crime,Drama,Mystery",,,Not specified,tt0186151,https://www.themoviedb.org/t/p/original/eu3Hrjj271dnBdNAF0HqfmwWASt.jpg
2477,tt0186508,7.6,18816.0,Buena Vista Social Club,buena vista social club,1990,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Documentary,Music",,,Not specified,,
2478,tt0186566,6.5,78322.0,Space Cowboys,space cowboys,2000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Action,Adventure,Thriller",,,Not specified,,
2479,tt0187078,6.5,268550.0,Gone in Sixty Seconds,60 secondes chrono,2000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Action,Crime,Thriller",,,Not specified,,
2480,tt0187393,7.2,263196.0,The Patriot,the patriot : le chemin de la liberté,2000,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Action,Drama,History",,,Not specified,tt0187393,https://www.themoviedb.org/t/p/original/fWZd815QxUCUcrWQZwUkAp9ljG.jpg
2481,tt0187738,6.7,207976.0,Blade II,blade ii,2000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Action,Horror,Sci-Fi",,,Not specified,,
2482,tt0188674,7.1,24289.0,Human Traffic,human traffic,1990,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy,Music",,,Not specified,tt0188674,https://www.themoviedb.org/t/p/original/cHwnYGZh1fVuVWqT28GpCN0usYF.jpg
2483,tt0189584,6.6,14316.0,The Big Kahuna,le grand kahuna,1990,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy,Drama",,,Not specified,,
2484,tt0189998,6.9,41092.0,Shadow of the Vampire,l'ombre du vampire,2000,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drama,Horror",,,Not specified,,
2485,tt0190138,6.7,116713.0,The Whole Nine Yards,mon voisin le tueur,2000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy,Crime",,,Not specified,,
2486,tt0190332,7.8,261197.0,Wo hu cang long,tigre et dragon,2000,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Action,Adventure,Fantasy",,,Not specified,tt0190332,https://www.themoviedb.org/t/p/original/vaSWLQPvpqNHVgzlWLxWWKsAIHE.jpg
2487,tt0190590,7.7,298812.0,"O Brother, Where Art Thou?",o' brother,2000,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Adventure,Comedy,Crime",nm0001054,director,Joel Coen,tt0190590,https://www.themoviedb.org/t/p/original/2YztYilviFCYcEtDAnrOstUWGie.jpg
2488,tt0191043,8.2,16724.0,Rang-e khoda,la couleur du paradis,1990,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drama,Family",,,Not specified,,
2489,tt0191397,6.6,61155.0,The Replacements,les remplaçants,2000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy,Sport",,,Not specified,,
2490,tt0193253,7.4,16119.0,Jin-Rô,jin-roh: la brigade des loups,1990,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Animation,Drama,Fantasy",,,Not specified,,
2491,tt0195234,6.9,18143.0,Saving Grace,saving grace,2000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy,Crime",,,Not specified,,
2492,tt0195685,7.4,186744.0,Erin Brockovich,"erin brockovich, seule contre tous",2000,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Biography,Drama",nm0001752,director,Steven Soderbergh,tt0195685,https://www.themoviedb.org/t/p/original/xbMEHLu36LyptPD29FxVTndpYZ1.jpg
2493,tt0195714,6.7,240720.0,Final Destination,destination finale,2000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Horror,Thriller",,,Not specified,,
2494,tt0196216,6.7,38086.0,Small Time Crooks,escrocs mais pas trop,2000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy,Crime",,,Not specified,,
2495,tt0196229,6.5,254510.0,Zoolander,zoolander,2000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Comedy,,,Not specified,,
2496,tt0198021,6.8,33195.0,Where the Heart Is,où le coeur nous mène,2000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy,Drama,Romance",,,Not specified,,
2497,tt0198781,8.1,853123.0,"Monsters, Inc.",monstres & cie,2000,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Adventure,Animation,Comedy",,,Not specified,tt0198781,https://www.themoviedb.org/t/p/original/sgheSKxZkttIe8ONsf2sWXPgip3.jpg
2498,tt0199683,7.8,19805.0,Kikujirô no natsu,l'été de kikujiro,1990,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy,Drama",,,Not specified,,
2499,tt0199725,7.2,20191.0,Love & Basketball,love & basketball,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drama,Romance,Sport",,,Not specified,,
2500,tt0200027,6.5,28078.0,Riding in Cars with Boys,écarts de conduite,2000,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Biography,Comedy,Drama",,,Not specified,,
2501,tt0200071,7.5,13468.0,Rosetta,rosetta,1990,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drama,,,Not specified,,
2502,tt0200465,7.2,177681.0,The Bank Job,braquage à l'anglaise,2000,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Crime,Drama,Thriller",,,Not specified,tt0200465,https://www.themoviedb.org/t/p/original/ayrGDJDsSBczjztGUWKqmzL97xg.jpg
2503,tt0200849,7.8,10983.0,Mein liebster Feind - Klaus Kinski,ennemis intimes,1990,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Biography,Documentary",,,Not specified,,
2504,tt0202677,6.7,32801.0,The Way of the Gun,way of the gun,2000,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Action,Crime,Drama",,,Not specified,,
2505,tt0203009,7.6,274179.0,Moulin Rouge!,moulin rouge,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drama,Musical,Romance",,,Not specified,tt0203009,https://www.themoviedb.org/t/p/original/elj5J1p09UdO1eqjfQuIafSpftp.jpg
2506,tt0203019,7.2,112549.0,Men of Honor,les chemins de la dignité,2000,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Biography,Drama",,,Not specified,tt0203019,https://www.themoviedb.org/t/p/original/wNUAnXV1mzOOfvnVBIYsalkk078.jpg
2507,tt0203119,7.3,58643.0,Sexy Beast,sexy beast,2000,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Crime,Drama,Thriller",,,Not specified,tt0203119,https://www.themoviedb.org/t/p/original/9OlmWIEuSec27HiOPuMJASnff6f.jpg
2508,tt0203166,7.4,22403.0,Tillsammans,tous ensemble,2000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy,Drama,Romance",,,Not specified,tt0203166,https://www.themoviedb.org/t/p/original/yfUIjoJZuo85JCW23l6B4P6fTmZ.jpg
2509,tt0203230,7.5,29263.0,You Can Count on Me,tu peux compter sur moi,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drama,,,Not specified,tt0203230,https://www.themoviedb.org/t/p/original/7mGFmij1FZD5eUnNwvUjmpqrDl6.jpg
2510,tt0203632,7.5,14365.0,Der Krieger und die Kaiserin,la princesse et le guerrier,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drama,Mystery,Romance",,,Not specified,,
2511,tt0204137,6.6,13434.0,Animal Factory,animal factory,2000,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Crime,Drama",,,Not specified,,
2512,tt0205873,7.2,15981.0,The Dish,the dish,2000,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy,Drama,History",,,Not specified,,
2513,tt0206013,7.2,13278.0,Hôhokekyo tonari no Yamada-kun,mes voisins les yamada,1990,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Animation,Comedy,Family",,,Not specified,,
2514,tt0206314,6.6,66937.0,Joy Ride,une virée en enfer,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Action,Mystery,Thriller",,,Not specified,,
2515,tt0206634,7.9,480425.0,Children of Men,les fils de l'homme,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Action,Sci-Fi,Thriller",,,Not specified,tt0206634,https://www.themoviedb.org/t/p/original/5Xp9utB0DOJrP9A2RbUHkPWpim3.jpg
2516,tt0207201,6.4,200705.0,What Women Want,ce que veulent les femmes,2000,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy,Fantasy,Romance",,,Not specified,,
2517,tt0208092,8.3,813787.0,Snatch,snatch - tu braques ou tu raques,2000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy,Crime",nm0005363,director,Guy Ritchie,tt0208092,https://www.themoviedb.org/t/p/original/56mOJth6DJ6JhgoE2jtpilVqJO.jpg
2518,tt0208196,7.2,9752.0,Happy Accidents,happy accidents,2000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy,Romance",,,Not specified,,
2519,tt0208874,6.9,23634.0,The Contender,manipulations,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drama,Thriller",,,Not specified,,
2520,tt0208990,7.3,19569.0,La stanza del figlio,la chambre du fils,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drama,,,Not specified,,
2521,tt0209144,8.4,1172205.0,Memento,memento,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mystery,Thriller",nm0634240,director,Christopher Nolan,tt0209144,https://www.themoviedb.org/t/p/original/yuNs09hvpHVU1cBTCAk9zxsL2oW.jpg
2522,tt0209163,6.4,311531.0,The Mummy Returns,le retour de la momie,2000,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Action,Adventure,Fantasy",,,Not specified,,
2523,tt0209463,7.5,10089.0,Bad ma ra khahad bord,le vent nous emportera,1990,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drama,,,Not specified,,
2524,tt0209933,7.4,9953.0,Beau travail,beau travail,1990,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drama,War",,,Not specified,,
2525,tt0209958,6.4,99740.0,The Cell,the cell,2000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Crime,Horror,Sci-Fi",,,Not specified,,
2526,tt0210065,6.7,13687.0,Gangster No. 1,gangster number one,2000,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Crime,Drama,Thriller",,,Not specified,,
2527,tt0210070,6.8,44706.0,Ginger Snaps,ginger snaps,2000,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drama,Fantasy,Horror",,,Not specified,,
